concept,stratum,semantic_type,selection_status,source_feasibility,storage_slug,source,source_slot,candidate_filename,accepted_filename,candidate_relpath,accepted_relpath,candidate_record_id,candidate_source_url,acquisition_method,acquisition_query,source_class_label,source_class_id,proxy_used,clip_score,review_status,rejection_reason,diversity_notes,license_or_terms,curator_initials,reviewed_at,notes
tow truck,vehicles_machines,entity,expanded_reserve_swap,high,tow_truck,openimages,4,tow_truck_openimages_candidate_005.jpg,tow_truck_openimages_04.jpg,data/scale250_fresh_candidates/openimages/tow_truck/tow_truck_openimages_candidate_005.jpg,data/images_250_fresh/tow_truck/tow_truck_openimages_04.jpg,train/00dc5500c7609c96,s3://open-images-dataset/train/00dc5500c7609c96.jpg,openimages_image_label_exact,Tow truck,Tow truck,/m/04cnwn,false,0.2673,accepted_auto,,,,,2026-03-15 14:23:20,
tow truck,vehicles_machines,entity,expanded_reserve_swap,high,tow_truck,openimages,5,tow_truck_openimages_candidate_006.jpg,tow_truck_openimages_05.jpg,data/scale250_fresh_candidates/openimages/tow_truck/tow_truck_openimages_candidate_006.jpg,data/images_250_fresh/tow_truck/tow_truck_openimages_05.jpg,train/015b98ddab1cf750,s3://open-images-dataset/train/015b98ddab1cf750.jpg,openimages_image_label_exact,Tow truck,Tow truck,/m/04cnwn,false,0.2965,accepted_auto,,,,,2026-03-15 14:23:20,
tow truck,vehicles_machines,entity,expanded_reserve_swap,high,tow_truck,unsplash,1,tow_truck_unsplash_candidate_001.jpg,tow_truck_unsplash_01.jpg,data/scale250_fresh_candidates/unsplash/tow_truck/tow_truck_unsplash_candidate_001.jpg,data/images_250_fresh/tow_truck/tow_truck_unsplash_01.jpg,Um0OnHRvncI,https://plus.unsplash.com/premium_photo-1661964084829-69f889505c00?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MXx8dG93JTIwdHJ1Y2t8ZW58MHx8fHwxNzczNTQ1MDAxfDA&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,tow truck,,,false,0.2898,accepted_auto,,,,,2026-03-15 14:24:23,
tow truck,vehicles_machines,entity,expanded_reserve_swap,high,tow_truck,unsplash,2,tow_truck_unsplash_candidate_002.jpg,tow_truck_unsplash_02.jpg,data/scale250_fresh_candidates/unsplash/tow_truck/tow_truck_unsplash_candidate_002.jpg,data/images_250_fresh/tow_truck/tow_truck_unsplash_02.jpg,UanilB8ZktA,https://images.unsplash.com/photo-1686966933735-305bd8fe0a77?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8Mnx8dG93JTIwdHJ1Y2t8ZW58MHx8fHwxNzczNTQ1MDAxfDA&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,tow truck,,,false,0.2631,accepted_auto,,,,,2026-03-15 14:24:23,
tow truck,vehicles_machines,entity,expanded_reserve_swap,high,tow_truck,unsplash,3,tow_truck_unsplash_candidate_003.jpg,tow_truck_unsplash_03.jpg,data/scale250_fresh_candidates/unsplash/tow_truck/tow_truck_unsplash_candidate_003.jpg,data/images_250_fresh/tow_truck/tow_truck_unsplash_03.jpg,HZ_6ktzQWZ0,https://images.unsplash.com/photo-1730514784243-f0e7f09c9f50?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8M3x8dG93JTIwdHJ1Y2t8ZW58MHx8fHwxNzczNTQ1MDAxfDA&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,tow truck,,,false,0.3119,accepted_auto,,,,,2026-03-15 14:24:23,
tow truck,vehicles_machines,entity,expanded_reserve_swap,high,tow_truck,unsplash,0,tow_truck_unsplash_candidate_004.jpg,,data/scale250_fresh_candidates/unsplash/tow_truck/tow_truck_unsplash_candidate_004.jpg,,IiIsf93AFIo,https://images.unsplash.com/photo-1616728827388-84563c099b29?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8NHx8dG93JTIwdHJ1Y2t8ZW58MHx8fHwxNzczNTQ1MDAxfDA&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,tow truck,,,false,0.3082,rejected_auto,near_duplicate,,,,2026-03-15 14:24:23,
tow truck,vehicles_machines,entity,expanded_reserve_swap,high,tow_truck,unsplash,4,tow_truck_unsplash_candidate_005.jpg,tow_truck_unsplash_04.jpg,data/scale250_fresh_candidates/unsplash/tow_truck/tow_truck_unsplash_candidate_005.jpg,data/images_250_fresh/tow_truck/tow_truck_unsplash_04.jpg,W4C50iBd6Cg,https://plus.unsplash.com/premium_photo-1670650046475-b472a477fa9f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8NXx8dG93JTIwdHJ1Y2t8ZW58MHx8fHwxNzczNTQ1MDAxfDA&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,tow truck,,,false,0.2425,accepted_auto,,,,,2026-03-15 14:24:23,
tow truck,vehicles_machines,entity,expanded_reserve_swap,high,tow_truck,unsplash,5,tow_truck_unsplash_candidate_006.jpg,tow_truck_unsplash_05.jpg,data/scale250_fresh_candidates/unsplash/tow_truck/tow_truck_unsplash_candidate_006.jpg,data/images_250_fresh/tow_truck/tow_truck_unsplash_05.jpg,Q7shv9IN7cc,https://images.unsplash.com/photo-1730514785075-b065c757b653?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8Nnx8dG93JTIwdHJ1Y2t8ZW58MHx8fHwxNzczNTQ1MDAxfDA&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,tow truck,,,false,0.3162,accepted_auto,,,,,2026-03-15 14:24:23,
boathouse,buildings_infrastructure,entity,expanded_reserve_swap,high,boathouse,imagenet,1,boathouse_imagenet_candidate_001.jpg,boathouse_imagenet_01.jpg,data/scale250_fresh_candidates/imagenet/boathouse/boathouse_imagenet_candidate_001.jpg,data/images_250_fresh/boathouse/boathouse_imagenet_01.jpg,imagenet_val_22450,mrm8488/ImageNet1K-val,imagenet_label_match,boathouse,boathouse,449,false,0.2853,accepted_auto,,,,,2026-03-15 14:24:24,
boathouse,buildings_infrastructure,entity,expanded_reserve_swap,high,boathouse,imagenet,2,boathouse_imagenet_candidate_002.jpg,boathouse_imagenet_02.jpg,data/scale250_fresh_candidates/imagenet/boathouse/boathouse_imagenet_candidate_002.jpg,data/images_250_fresh/boathouse/boathouse_imagenet_02.jpg,imagenet_val_22451,mrm8488/ImageNet1K-val,imagenet_label_match,boathouse,boathouse,449,false,0.2808,accepted_auto,,,,,2026-03-15 14:24:24,
boathouse,buildings_infrastructure,entity,expanded_reserve_swap,high,boathouse,imagenet,3,boathouse_imagenet_candidate_003.jpg,boathouse_imagenet_03.jpg,data/scale250_fresh_candidates/imagenet/boathouse/boathouse_imagenet_candidate_003.jpg,data/images_250_fresh/boathouse/boathouse_imagenet_03.jpg,imagenet_val_22452,mrm8488/ImageNet1K-val,imagenet_label_match,boathouse,boathouse,449,false,0.2518,accepted_auto,,,,,2026-03-15 14:24:24,
boathouse,buildings_infrastructure,entity,expanded_reserve_swap,high,boathouse,imagenet,4,boathouse_imagenet_candidate_004.jpg,boathouse_imagenet_04.jpg,data/scale250_fresh_candidates/imagenet/boathouse/boathouse_imagenet_candidate_004.jpg,data/images_250_fresh/boathouse/boathouse_imagenet_04.jpg,imagenet_val_22453,mrm8488/ImageNet1K-val,imagenet_label_match,boathouse,boathouse,449,false,0.2772,accepted_auto,,,,,2026-03-15 14:24:24,
boathouse,buildings_infrastructure,entity,expanded_reserve_swap,high,boathouse,imagenet,5,boathouse_imagenet_candidate_005.jpg,boathouse_imagenet_05.jpg,data/scale250_fresh_candidates/imagenet/boathouse/boathouse_imagenet_candidate_005.jpg,data/images_250_fresh/boathouse/boathouse_imagenet_05.jpg,imagenet_val_22454,mrm8488/ImageNet1K-val,imagenet_label_match,boathouse,boathouse,449,false,0.2456,accepted_auto,,,,,2026-03-15 14:24:24,
boathouse,buildings_infrastructure,entity,expanded_reserve_swap,high,boathouse,openimages,1,boathouse_openimages_candidate_001.jpg,boathouse_openimages_01.jpg,data/scale250_fresh_candidates/openimages/boathouse/boathouse_openimages_candidate_001.jpg,data/images_250_fresh/boathouse/boathouse_openimages_01.jpg,validation/04256099a6f9032f,s3://open-images-dataset/validation/04256099a6f9032f.jpg,openimages_image_label_exact,Boathouse,Boathouse,/m/0df2hk,false,0.2743,accepted_auto,,,,,2026-03-15 14:24:45,
boathouse,buildings_infrastructure,entity,expanded_reserve_swap,high,boathouse,openimages,2,boathouse_openimages_candidate_002.jpg,boathouse_openimages_02.jpg,data/scale250_fresh_candidates/openimages/boathouse/boathouse_openimages_candidate_002.jpg,data/images_250_fresh/boathouse/boathouse_openimages_02.jpg,validation/acb102b9d83e5c37,s3://open-images-dataset/validation/acb102b9d83e5c37.jpg,openimages_image_label_exact,Boathouse,Boathouse,/m/0df2hk,false,0.2651,accepted_auto,,,,,2026-03-15 14:24:45,
boathouse,buildings_infrastructure,entity,expanded_reserve_swap,high,boathouse,openimages,3,boathouse_openimages_candidate_003.jpg,boathouse_openimages_03.jpg,data/scale250_fresh_candidates/openimages/boathouse/boathouse_openimages_candidate_003.jpg,data/images_250_fresh/boathouse/boathouse_openimages_03.jpg,validation/c6fac87e188e90d2,s3://open-images-dataset/validation/c6fac87e188e90d2.jpg,openimages_image_label_exact,Boathouse,Boathouse,/m/0df2hk,false,0.2899,accepted_auto,,,,,2026-03-15 14:24:45,
boathouse,buildings_infrastructure,entity,expanded_reserve_swap,high,boathouse,openimages,4,boathouse_openimages_candidate_004.jpg,boathouse_openimages_04.jpg,data/scale250_fresh_candidates/openimages/boathouse/boathouse_openimages_candidate_004.jpg,data/images_250_fresh/boathouse/boathouse_openimages_04.jpg,validation/c7ccaf639207f9c3,s3://open-images-dataset/validation/c7ccaf639207f9c3.jpg,openimages_image_label_exact,Boathouse,Boathouse,/m/0df2hk,false,0.2972,accepted_auto,,,,,2026-03-15 14:24:45,
boathouse,buildings_infrastructure,entity,expanded_reserve_swap,high,boathouse,openimages,0,boathouse_openimages_candidate_005.jpg,,data/scale250_fresh_candidates/openimages/boathouse/boathouse_openimages_candidate_005.jpg,,validation/c99e399f9269a29c,s3://open-images-dataset/validation/c99e399f9269a29c.jpg,openimages_image_label_exact,Boathouse,Boathouse,/m/0df2hk,false,0.3140,rejected_auto,near_duplicate,,,,2026-03-15 14:24:45,
boathouse,buildings_infrastructure,entity,expanded_reserve_swap,high,boathouse,openimages,5,boathouse_openimages_candidate_006.jpg,boathouse_openimages_05.jpg,data/scale250_fresh_candidates/openimages/boathouse/boathouse_openimages_candidate_006.jpg,data/images_250_fresh/boathouse/boathouse_openimages_05.jpg,validation/d78c4a0fae23bdc6,s3://open-images-dataset/validation/d78c4a0fae23bdc6.jpg,openimages_image_label_exact,Boathouse,Boathouse,/m/0df2hk,false,0.2977,accepted_auto,,,,,2026-03-15 14:24:45,
boathouse,buildings_infrastructure,entity,expanded_reserve_swap,high,boathouse,unsplash,1,boathouse_unsplash_candidate_001.jpg,boathouse_unsplash_01.jpg,data/scale250_fresh_candidates/unsplash/boathouse/boathouse_unsplash_candidate_001.jpg,data/images_250_fresh/boathouse/boathouse_unsplash_01.jpg,0wD9cu1xP-I,https://plus.unsplash.com/premium_photo-1663945779218-2c9dce86ce5f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MXx8Ym9hdGhvdXNlfGVufDB8fHx8MTc3MzU0NTA4Nnww&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,boathouse,,,false,0.2234,accepted_auto,,,,,2026-03-15 14:26:12,
boathouse,buildings_infrastructure,entity,expanded_reserve_swap,high,boathouse,unsplash,2,boathouse_unsplash_candidate_002.jpg,boathouse_unsplash_02.jpg,data/scale250_fresh_candidates/unsplash/boathouse/boathouse_unsplash_candidate_002.jpg,data/images_250_fresh/boathouse/boathouse_unsplash_02.jpg,Zdliy4fQuv8,https://images.unsplash.com/photo-1472880084578-7d850acecb1c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8Mnx8Ym9hdGhvdXNlfGVufDB8fHx8MTc3MzU0NTA4Nnww&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,boathouse,,,false,0.2909,accepted_auto,,,,,2026-03-15 14:26:12,
boathouse,buildings_infrastructure,entity,expanded_reserve_swap,high,boathouse,unsplash,3,boathouse_unsplash_candidate_003.jpg,boathouse_unsplash_03.jpg,data/scale250_fresh_candidates/unsplash/boathouse/boathouse_unsplash_candidate_003.jpg,data/images_250_fresh/boathouse/boathouse_unsplash_03.jpg,EBOSaw-mVbc,https://images.unsplash.com/photo-1627809490310-1bff73bbbb19?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8M3x8Ym9hdGhvdXNlfGVufDB8fHx8MTc3MzU0NTA4Nnww&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,boathouse,,,false,0.3140,accepted_auto,,,,,2026-03-15 14:26:12,
boathouse,buildings_infrastructure,entity,expanded_reserve_swap,high,boathouse,unsplash,4,boathouse_unsplash_candidate_004.jpg,boathouse_unsplash_04.jpg,data/scale250_fresh_candidates/unsplash/boathouse/boathouse_unsplash_candidate_004.jpg,data/images_250_fresh/boathouse/boathouse_unsplash_04.jpg,GSMPZcb5zZw,https://images.unsplash.com/photo-1629143560977-a9b4ef80735d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8NHx8Ym9hdGhvdXNlfGVufDB8fHx8MTc3MzU0NTA4Nnww&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,boathouse,,,false,0.2776,accepted_auto,,,,,2026-03-15 14:26:12,
boathouse,buildings_infrastructure,entity,expanded_reserve_swap,high,boathouse,unsplash,0,boathouse_unsplash_candidate_005.jpg,,data/scale250_fresh_candidates/unsplash/boathouse/boathouse_unsplash_candidate_005.jpg,,ZsEJxCM8Tmk,https://plus.unsplash.com/premium_photo-1688069976199-7284a7201c16?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8NXx8Ym9hdGhvdXNlfGVufDB8fHx8MTc3MzU0NTA4Nnww&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,boathouse,,,false,0.2926,rejected_auto,near_duplicate,,,,2026-03-15 14:26:12,
boathouse,buildings_infrastructure,entity,expanded_reserve_swap,high,boathouse,unsplash,5,boathouse_unsplash_candidate_006.jpg,boathouse_unsplash_05.jpg,data/scale250_fresh_candidates/unsplash/boathouse/boathouse_unsplash_candidate_006.jpg,data/images_250_fresh/boathouse/boathouse_unsplash_05.jpg,7aPtWYDMnHM,https://images.unsplash.com/photo-1637524332188-33c6beed3427?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8Nnx8Ym9hdGhvdXNlfGVufDB8fHx8MTc3MzU0NTA4Nnww&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,boathouse,,,false,0.2824,accepted_auto,,,,,2026-03-15 14:26:12,
planetarium,buildings_infrastructure,entity,expanded_reserve_swap,high,planetarium,imagenet,1,planetarium_imagenet_candidate_001.jpg,planetarium_imagenet_01.jpg,data/scale250_fresh_candidates/imagenet/planetarium/planetarium_imagenet_candidate_001.jpg,data/images_250_fresh/planetarium/planetarium_imagenet_01.jpg,imagenet_val_36350,mrm8488/ImageNet1K-val,imagenet_label_match,planetarium,planetarium,727,false,0.3304,accepted_auto,,,,,2026-03-15 14:26:13,
planetarium,buildings_infrastructure,entity,expanded_reserve_swap,high,planetarium,imagenet,2,planetarium_imagenet_candidate_002.jpg,planetarium_imagenet_02.jpg,data/scale250_fresh_candidates/imagenet/planetarium/planetarium_imagenet_candidate_002.jpg,data/images_250_fresh/planetarium/planetarium_imagenet_02.jpg,imagenet_val_36351,mrm8488/ImageNet1K-val,imagenet_label_match,planetarium,planetarium,727,false,0.3477,accepted_auto,,,,,2026-03-15 14:26:13,
planetarium,buildings_infrastructure,entity,expanded_reserve_swap,high,planetarium,imagenet,3,planetarium_imagenet_candidate_003.jpg,planetarium_imagenet_03.jpg,data/scale250_fresh_candidates/imagenet/planetarium/planetarium_imagenet_candidate_003.jpg,data/images_250_fresh/planetarium/planetarium_imagenet_03.jpg,imagenet_val_36352,mrm8488/ImageNet1K-val,imagenet_label_match,planetarium,planetarium,727,false,0.3032,accepted_auto,,,,,2026-03-15 14:26:13,
planetarium,buildings_infrastructure,entity,expanded_reserve_swap,high,planetarium,imagenet,0,planetarium_imagenet_candidate_004.jpg,,data/scale250_fresh_candidates/imagenet/planetarium/planetarium_imagenet_candidate_004.jpg,,imagenet_val_36353,mrm8488/ImageNet1K-val,imagenet_label_match,planetarium,planetarium,727,false,0.3161,rejected_auto,near_duplicate,,,,2026-03-15 14:26:13,
planetarium,buildings_infrastructure,entity,expanded_reserve_swap,high,planetarium,imagenet,4,planetarium_imagenet_candidate_005.jpg,planetarium_imagenet_04.jpg,data/scale250_fresh_candidates/imagenet/planetarium/planetarium_imagenet_candidate_005.jpg,data/images_250_fresh/planetarium/planetarium_imagenet_04.jpg,imagenet_val_36354,mrm8488/ImageNet1K-val,imagenet_label_match,planetarium,planetarium,727,false,0.3252,accepted_auto,,,,,2026-03-15 14:26:13,
planetarium,buildings_infrastructure,entity,expanded_reserve_swap,high,planetarium,imagenet,5,planetarium_imagenet_candidate_006.jpg,planetarium_imagenet_05.jpg,data/scale250_fresh_candidates/imagenet/planetarium/planetarium_imagenet_candidate_006.jpg,data/images_250_fresh/planetarium/planetarium_imagenet_05.jpg,imagenet_val_36355,mrm8488/ImageNet1K-val,imagenet_label_match,planetarium,planetarium,727,false,0.2885,accepted_auto,,,,,2026-03-15 14:26:13,
planetarium,buildings_infrastructure,entity,expanded_reserve_swap,high,planetarium,openimages,1,planetarium_openimages_candidate_001.jpg,planetarium_openimages_01.jpg,data/scale250_fresh_candidates/openimages/planetarium/planetarium_openimages_candidate_001.jpg,data/images_250_fresh/planetarium/planetarium_openimages_01.jpg,train/06936664c3c70988,s3://open-images-dataset/train/06936664c3c70988.jpg,openimages_image_label_exact,Planetarium,Planetarium,/m/0gfxd,false,0.2556,accepted_auto,,,,,2026-03-15 14:26:30,
planetarium,buildings_infrastructure,entity,expanded_reserve_swap,high,planetarium,openimages,2,planetarium_openimages_candidate_002.jpg,planetarium_openimages_02.jpg,data/scale250_fresh_candidates/openimages/planetarium/planetarium_openimages_candidate_002.jpg,data/images_250_fresh/planetarium/planetarium_openimages_02.jpg,train/1bf812bf3b3196a2,s3://open-images-dataset/train/1bf812bf3b3196a2.jpg,openimages_image_label_exact,Planetarium,Planetarium,/m/0gfxd,false,0.3195,accepted_auto,,,,,2026-03-15 14:26:30,
planetarium,buildings_infrastructure,entity,expanded_reserve_swap,high,planetarium,openimages,3,planetarium_openimages_candidate_003.jpg,planetarium_openimages_03.jpg,data/scale250_fresh_candidates/openimages/planetarium/planetarium_openimages_candidate_003.jpg,data/images_250_fresh/planetarium/planetarium_openimages_03.jpg,train/1ddb675e887f7f5f,s3://open-images-dataset/train/1ddb675e887f7f5f.jpg,openimages_image_label_exact,Planetarium,Planetarium,/m/0gfxd,false,0.2745,accepted_auto,,,,,2026-03-15 14:26:30,
planetarium,buildings_infrastructure,entity,expanded_reserve_swap,high,planetarium,openimages,4,planetarium_openimages_candidate_004.jpg,planetarium_openimages_04.jpg,data/scale250_fresh_candidates/openimages/planetarium/planetarium_openimages_candidate_004.jpg,data/images_250_fresh/planetarium/planetarium_openimages_04.jpg,train/2131e45eda491301,s3://open-images-dataset/train/2131e45eda491301.jpg,openimages_image_label_exact,Planetarium,Planetarium,/m/0gfxd,false,0.2629,accepted_auto,,,,,2026-03-15 14:26:30,
planetarium,buildings_infrastructure,entity,expanded_reserve_swap,high,planetarium,openimages,5,planetarium_openimages_candidate_005.jpg,planetarium_openimages_05.jpg,data/scale250_fresh_candidates/openimages/planetarium/planetarium_openimages_candidate_005.jpg,data/images_250_fresh/planetarium/planetarium_openimages_05.jpg,train/4223716e8cf94097,s3://open-images-dataset/train/4223716e8cf94097.jpg,openimages_image_label_exact,Planetarium,Planetarium,/m/0gfxd,false,0.2401,accepted_auto,,,,,2026-03-15 14:26:30,
planetarium,buildings_infrastructure,entity,expanded_reserve_swap,high,planetarium,unsplash,1,planetarium_unsplash_candidate_001.jpg,planetarium_unsplash_01.jpg,data/scale250_fresh_candidates/unsplash/planetarium/planetarium_unsplash_candidate_001.jpg,data/images_250_fresh/planetarium/planetarium_unsplash_01.jpg,zIUT8p0T9-A,https://plus.unsplash.com/premium_photo-1669839137069-4166d6ea11f4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MXx8cGxhbmV0YXJpdW18ZW58MHx8fHwxNzczNTQ1MTkxfDA&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,planetarium,,,false,0.2637,accepted_auto,,,,,2026-03-15 14:27:07,
planetarium,buildings_infrastructure,entity,expanded_reserve_swap,high,planetarium,unsplash,2,planetarium_unsplash_candidate_002.jpg,planetarium_unsplash_02.jpg,data/scale250_fresh_candidates/unsplash/planetarium/planetarium_unsplash_candidate_002.jpg,data/images_250_fresh/planetarium/planetarium_unsplash_02.jpg,hINe-EAgDPw,https://images.unsplash.com/photo-1557472358-30dfd470c24b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8Mnx8cGxhbmV0YXJpdW18ZW58MHx8fHwxNzczNTQ1MTkxfDA&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,planetarium,,,false,0.2778,accepted_auto,,,,,2026-03-15 14:27:07,
planetarium,buildings_infrastructure,entity,expanded_reserve_swap,high,planetarium,unsplash,3,planetarium_unsplash_candidate_003.jpg,planetarium_unsplash_03.jpg,data/scale250_fresh_candidates/unsplash/planetarium/planetarium_unsplash_candidate_003.jpg,data/images_250_fresh/planetarium/planetarium_unsplash_03.jpg,wgwiOdU4x00,https://images.unsplash.com/photo-1582594657903-96b4ba495d4d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8M3x8cGxhbmV0YXJpdW18ZW58MHx8fHwxNzczNTQ1MTkxfDA&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,planetarium,,,false,0.3034,accepted_auto,,,,,2026-03-15 14:27:07,
planetarium,buildings_infrastructure,entity,expanded_reserve_swap,high,planetarium,unsplash,4,planetarium_unsplash_candidate_004.jpg,planetarium_unsplash_04.jpg,data/scale250_fresh_candidates/unsplash/planetarium/planetarium_unsplash_candidate_004.jpg,data/images_250_fresh/planetarium/planetarium_unsplash_04.jpg,4OrHHGyzq64,https://images.unsplash.com/photo-1693168390110-a6cfa5b8451e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8NHx8cGxhbmV0YXJpdW18ZW58MHx8fHwxNzczNTQ1MTkxfDA&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,planetarium,,,false,0.2762,accepted_auto,,,,,2026-03-15 14:27:07,
planetarium,buildings_infrastructure,entity,expanded_reserve_swap,high,planetarium,unsplash,5,planetarium_unsplash_candidate_005.jpg,planetarium_unsplash_05.jpg,data/scale250_fresh_candidates/unsplash/planetarium/planetarium_unsplash_candidate_005.jpg,data/images_250_fresh/planetarium/planetarium_unsplash_05.jpg,13mOkIXTsfo,https://plus.unsplash.com/premium_photo-1675826774817-fe983ceb0475?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8NXx8cGxhbmV0YXJpdW18ZW58MHx8fHwxNzczNTQ1MTkxfDA&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,planetarium,,,false,0.2627,accepted_auto,,,,,2026-03-15 14:27:07,
catamaran,natural_landforms_waterscapes,entity,expanded_reserve_swap,high,catamaran,imagenet,1,catamaran_imagenet_candidate_001.jpg,catamaran_imagenet_01.jpg,data/scale250_fresh_candidates/imagenet/catamaran/catamaran_imagenet_candidate_001.jpg,data/images_250_fresh/catamaran/catamaran_imagenet_01.jpg,imagenet_val_24200,mrm8488/ImageNet1K-val,imagenet_label_match,catamaran,catamaran,484,false,0.3076,accepted_auto,,,,,2026-03-15 14:27:08,
catamaran,natural_landforms_waterscapes,entity,expanded_reserve_swap,high,catamaran,imagenet,2,catamaran_imagenet_candidate_002.jpg,catamaran_imagenet_02.jpg,data/scale250_fresh_candidates/imagenet/catamaran/catamaran_imagenet_candidate_002.jpg,data/images_250_fresh/catamaran/catamaran_imagenet_02.jpg,imagenet_val_24201,mrm8488/ImageNet1K-val,imagenet_label_match,catamaran,catamaran,484,false,0.3297,accepted_auto,,,,,2026-03-15 14:27:08,
catamaran,natural_landforms_waterscapes,entity,expanded_reserve_swap,high,catamaran,imagenet,3,catamaran_imagenet_candidate_003.jpg,catamaran_imagenet_03.jpg,data/scale250_fresh_candidates/imagenet/catamaran/catamaran_imagenet_candidate_003.jpg,data/images_250_fresh/catamaran/catamaran_imagenet_03.jpg,imagenet_val_24202,mrm8488/ImageNet1K-val,imagenet_label_match,catamaran,catamaran,484,false,0.3203,accepted_auto,,,,,2026-03-15 14:27:08,
catamaran,natural_landforms_waterscapes,entity,expanded_reserve_swap,high,catamaran,imagenet,4,catamaran_imagenet_candidate_004.jpg,catamaran_imagenet_04.jpg,data/scale250_fresh_candidates/imagenet/catamaran/catamaran_imagenet_candidate_004.jpg,data/images_250_fresh/catamaran/catamaran_imagenet_04.jpg,imagenet_val_24203,mrm8488/ImageNet1K-val,imagenet_label_match,catamaran,catamaran,484,false,0.3226,accepted_auto,,,,,2026-03-15 14:27:08,
catamaran,natural_landforms_waterscapes,entity,expanded_reserve_swap,high,catamaran,imagenet,5,catamaran_imagenet_candidate_005.jpg,catamaran_imagenet_05.jpg,data/scale250_fresh_candidates/imagenet/catamaran/catamaran_imagenet_candidate_005.jpg,data/images_250_fresh/catamaran/catamaran_imagenet_05.jpg,imagenet_val_24204,mrm8488/ImageNet1K-val,imagenet_label_match,catamaran,catamaran,484,false,0.2897,accepted_auto,,,,,2026-03-15 14:27:08,
catamaran,natural_landforms_waterscapes,entity,expanded_reserve_swap,high,catamaran,openimages,1,catamaran_openimages_candidate_001.jpg,catamaran_openimages_01.jpg,data/scale250_fresh_candidates/openimages/catamaran/catamaran_openimages_candidate_001.jpg,data/images_250_fresh/catamaran/catamaran_openimages_01.jpg,validation/36d62d8d85005377,s3://open-images-dataset/validation/36d62d8d85005377.jpg,openimages_image_label_exact,Catamaran,Catamaran,/m/01bvgh,false,0.2963,accepted_auto,,,,,2026-03-15 14:27:39,
catamaran,natural_landforms_waterscapes,entity,expanded_reserve_swap,high,catamaran,openimages,2,catamaran_openimages_candidate_002.jpg,catamaran_openimages_02.jpg,data/scale250_fresh_candidates/openimages/catamaran/catamaran_openimages_candidate_002.jpg,data/images_250_fresh/catamaran/catamaran_openimages_02.jpg,validation/6f714e3d5ffad59d,s3://open-images-dataset/validation/6f714e3d5ffad59d.jpg,openimages_image_label_exact,Catamaran,Catamaran,/m/01bvgh,false,0.3115,accepted_auto,,,,,2026-03-15 14:27:39,
